"No.","Time","Source","Destination","Protocol","Length","Info"
"3255","24.394807","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1255470 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3256","24.394807","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1256882 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3257","24.394807","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1258294 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3258","24.394807","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1259706 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3259","24.394807","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1261118 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3260","24.394807","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1262530 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3261","24.394807","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1263942 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3262","24.395224","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=8100 Ack=1265354 Win=1050368 Len=0"
"3263","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1265354 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3264","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1266766 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3265","24.410819","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data"
"3266","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1269590 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3267","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1271002 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3268","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1272414 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3269","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1273826 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3270","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1275238 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3271","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1276650 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3272","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1278062 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3273","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1279474 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3274","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [PSH, ACK] Seq=1280886 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3275","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1282298 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3276","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1283710 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3277","24.410819","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data, Application Data"
"3278","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1286534 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3279","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1287946 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3280","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1289358 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3281","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1290770 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3282","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1292182 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3283","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [PSH, ACK] Seq=1293594 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3284","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1295006 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3285","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1296418 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3286","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1297830 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3287","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1299242 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3288","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1300654 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3289","24.410819","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data"
"3290","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1303478 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3291","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1304890 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3292","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1306302 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3293","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1307714 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3294","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1309126 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3295","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1310538 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3296","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1311950 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3297","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1313362 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3298","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1314774 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3299","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1316186 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3300","24.410819","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data, Application Data"
"3301","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1319010 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3302","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1320422 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3303","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1321834 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3304","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [PSH, ACK] Seq=1323246 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3305","24.410819","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1324658 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3306","24.412997","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=8100 Ack=1310538 Win=1050368 Len=0"
"3307","24.413423","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=8100 Ack=1326070 Win=1050368 Len=0"
"3308","24.416679","142.250.181.234","192.168.68.54","TLSv1.3","1024","Application Data, Application Data"
"3309","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1326070 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3310","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1327482 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3311","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1328894 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3312","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1330306 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3313","24.416679","216.58.206.54","192.168.68.54","TLSv1.3","1006","Application Data, Application Data"
"3314","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1331718 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3315","24.416679","142.250.181.234","192.168.68.54","TLSv1.3","85","Application Data"
"3316","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1333130 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3317","24.416679","216.58.206.54","192.168.68.54","TLSv1.3","219","Application Data"
"3318","24.416679","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data"
"3319","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1335954 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3320","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1337366 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3321","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1338778 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3322","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1340190 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3323","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1341602 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3324","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1343014 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3325","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1344426 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3326","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1345838 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3327","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1347250 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3328","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1348662 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3329","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1350074 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3330","24.416679","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data, Application Data"
"3331","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [PSH, ACK] Seq=1352898 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3332","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1354310 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3333","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1355722 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3334","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1357134 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3335","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [PSH, ACK] Seq=1358546 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3336","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1359958 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3337","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1361370 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3338","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1362782 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3339","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1364194 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3340","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1365606 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3341","24.416679","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data"
"3342","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1368430 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3343","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1369842 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3344","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1371254 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3345","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1372666 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3346","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1374078 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3347","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1375490 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3348","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1376902 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3349","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1378314 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3350","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1379726 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3351","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1381138 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3352","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1382550 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3353","24.416679","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data, Application Data"
"3354","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1385374 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3355","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1386786 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3356","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [PSH, ACK] Seq=1388198 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3357","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1389610 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3358","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1391022 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3359","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1392434 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3360","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1393846 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3361","24.416679","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1395258 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3362","24.419589","192.168.68.54","216.58.206.54","TLSv1.3","85","Application Data"
"3363","24.419693","192.168.68.54","216.58.206.54","TLSv1.3","93","Application Data"
"3364","24.419742","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=8100 Ack=1365606 Win=1050368 Len=0"
"3365","24.419791","192.168.68.54","142.250.181.234","TLSv1.3","85","Application Data"
"3366","24.420419","192.168.68.54","142.250.184.238","TCP","54","55934  >  443 [ACK] Seq=8100 Ack=1396670 Win=1050368 Len=0"
"3367","24.420604","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1396670 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3368","24.420604","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1398082 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3369","24.420604","142.250.184.238","192.168.68.54","TLSv1.3","1466","Application Data"
"3370","24.420604","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1400906 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3371","24.420604","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1402318 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3372","24.420604","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1403730 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
"3373","24.420604","142.250.184.238","192.168.68.54","TCP","1466","443  >  55934 [ACK] Seq=1405142 Ack=8100 Win=105216 Len=1412 [TCP segment of a reassembled PDU]"
